# Result analyzer ver. 1.0.5
# Input file : Si_q10.result
# Phonon lifetime at temperature 300 K.
# kpoint range 1 47
# mode   range 1 6
#  ik,  is, Frequency [cm^{-1}], Lifetime [ps], |Velocity| [m/s], MFP [nm], Multiplicity, Thermal conductivity par mode (xx, xy, ...) [W/mK]
    9    4        467.835        2.96649        2357.39        6.99318   24     0.00128563   -1.30246e-20   -2.60492e-20   -1.30246e-20     0.00128563              0   -2.60492e-20              0     0.00128563
    9    5         486.14        1.76356        1251.29        2.20672   24    0.000208788    9.15792e-22              0    9.15792e-22    0.000208788    8.14037e-22              0    8.14037e-22    0.000208788
    9    6        493.599        1.68801        827.798        1.39733   24     8.6345e-05    3.15022e-17    3.15012e-17    3.15022e-17     8.6345e-05     3.1502e-17    3.15012e-17     3.1502e-17     8.6345e-05
   10    1        111.328        33.1243           1406        46.5726   24     0.00746343     9.4384e-16     9.4371e-16    9.43892e-16     0.00746343     9.4371e-16    9.43866e-16     9.4371e-16     0.00746343
   10    2        131.545        25.7149        4385.88        112.782   24      0.0558545    5.20984e-19              0    5.20984e-19      0.0558545    4.16787e-19              0    4.16787e-19      0.0558545
   10    3        306.109        2.48181        5888.16        14.6133   24     0.00841779              0              0              0     0.00841779              0              0              0     0.00841779
   10    4        440.726        6.95606        2818.51        19.6058   24     0.00450252   -2.60492e-20   -2.60492e-20   -2.60492e-20     0.00450252    2.60492e-20   -2.60492e-20    2.60492e-20     0.00450252
   10    5        483.415        1.44629        1036.45        1.49901   24    0.000118026              0              0              0    0.000118026              0              0              0    0.000118026
   10    6        488.597        1.82703        404.717        0.73943   24    2.25328e-05    3.09525e-18    3.09525e-18    3.09523e-18    2.25328e-05    3.09525e-18    3.09522e-18    3.09525e-18    2.25328e-05
   11    1         113.06        28.6033         1500.2        42.9106   24     0.00733187   -9.11722e-20   -1.04197e-19   -9.11722e-20     0.00733187    1.04197e-19   -1.04197e-19    1.04197e-19     0.00733187
   11    2        131.279        21.2801         4457.1        94.8476   24      0.0477416              0              0              0      0.0477416              0              0              0      0.0477416
   11    3        356.896        2.95837        3453.89        10.2179   24     0.00324512    7.81476e-20    1.10709e-19    7.81476e-20     0.00324512   -3.90738e-20    9.11722e-20   -4.55861e-20     0.00324512
   11    4        411.198        18.0623        2442.92        44.1247   24     0.00918876    1.53948e-15    1.53992e-15    1.53951e-15     0.00918876    1.53956e-15    1.53972e-15    1.53956e-15     0.00918876
   11    5        483.363        1.64555        1029.54        1.69416   24    0.000132513   -2.44211e-21   -3.25615e-21   -2.44211e-21    0.000132513   -8.14037e-22   -3.25615e-21   -8.14037e-22    0.000132513
   11    6        488.036        1.99867        228.564       0.456824   24    7.86943e-06              0   -5.08773e-23   -5.08773e-23    7.86943e-06    5.08773e-23   -5.08773e-23              0    7.86943e-06
   12    1        115.157        31.9317           1631        52.0807   24     0.00966578    9.08283e-16    9.08283e-16    9.08283e-16     0.00966578    9.08387e-16    9.08283e-16    9.08387e-16     0.00966578
